,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,City,Latitude,Longitude,Latitude_num,Longitude_num,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,Desigualdad_1km,Desigualdad_10km,Diferencia,P1ST,Desigualdad_5km,Desigualdad_15km,Desigualdad_promedio
200,200,200,200,200,200,206,CO: Magdalena,11.240555555555554,-74.19888888888889,11.240555555555554,-74.19888888888889,158387,126947,15,149,44,0.48632413148880005,0.5232729315757751,,3.533333333333333,0.4986852,0.5467383,48.63241195678711
201,201,201,201,201,201,207,CO: Cesar,9.333333333333334,-73.5,9.333333333333334,-73.5,3761,1747,9,1,1,0.5122488141059875,0.43999484181404114,,3.3666666666666667,0.4568201,0.40178204,40.17820358276367
202,202,202,202,202,202,208,CO: Antioquia,6.251666666666667,-75.56333333333333,6.251666666666667,-75.56333333333333,106910,81110,11,244,95,0.4712202847003937,0.4458170235157013,,3.48,0.45942155,0.42483425,42.48342514038086
203,203,203,203,203,203,209,CO: Huila,2.5,-75.58333333333333,2.5,-75.58333333333333,8935,1907,23,1,1,0.4816906750202179,0.4392041265964508,,3.4375,0.43803617,0.46337995,43.80361557006836
204,204,204,204,204,204,210,CO: Risaralda,5.0,-76.0,5.0,-76.0,11926,14286,16,7,1,0.45109617710113525,0.3958204388618469,,3.4705882352941178,0.4026271,0.43688104,39.5820426940918
205,205,205,205,205,205,211,CO: Tolima,4.438888888888889,-75.23222222222222,4.438888888888889,-75.23222222222222,148893,135518,13,20,6,0.4550986886024475,0.4216548502445221,,3.225,0.43443868,0.3996959,39.96958923339844
206,206,206,206,206,206,212,CO: Caldas,5.068888888888889,-75.51722222222222,5.068888888888889,-75.51722222222222,131415,47217,25,250,84,0.46941477060317993,0.45364806056022644,,3.3015873015873014,0.43208033,0.4105209,41.05208969116211
207,207,207,207,207,207,213,CO: Santander,7.893888888888887,-72.50777777777778,7.893888888888887,-72.50777777777778,100369,23419,32,44,24,0.45761579275131226,0.45437511801719666,,3.3777777777777778,0.43900174,0.4318979,43.18979263305664
208,208,208,208,208,208,214,CO: Meta,3.5,-73.0,3.5,-73.0,16730,6495,27,5,3,0.477230966091156,0.4543522596359253,,3.096774193548387,0.4390362,0.41572875,41.5728759765625
209,209,209,209,209,209,215,CO: Boyaca,5.666666666666667,-73.0,5.666666666666667,-73.0,19029,23200,14,8,4,0.5107781887054443,0.47368448972702026,,3.4642857142857144,0.43460235,0.4094376,40.94375991821289
210,210,210,210,210,210,216,CO: Cundinamarca,5.0,-74.16666666666667,5.0,-74.16666666666667,15443,1808,728,1,1,0.5402511954307556,0.4347458481788635,,3.421052631578948,0.4807606,0.4259116,42.59115982055664
211,211,211,211,211,211,217,CO: Norte de Santander,7.893888888888887,-72.50777777777778,7.893888888888887,-72.50777777777778,100369,23419,32,44,24,0.4576173424720764,0.4543758034706116,,3.066666666666667,0.43900108,0.43070745,43.07074737548828
212,212,212,212,212,212,218,CO: Valle del Cauca,3.437222222222222,-76.5225,3.437222222222222,-76.5225,137884,48316,19,132,57,0.46338146924972534,0.4490422308444977,,3.207317073170732,0.4147326,0.4307631,41.47325897216797
213,213,213,213,213,213,219,CO: Cauca,3.437222222222222,-76.5225,3.437222222222222,-76.5225,137884,48316,19,132,57,0.46338146924972534,0.4490422308444977,,3.0,0.4147256,0.43075642,41.47256088256836
214,214,214,214,214,214,220,CO: Narino,1.5,-78.0,1.5,-78.0,438,2232,871,1,1,0.37891414761543274,0.4142921268939972,,3.2790697674418605,0.39833626,0.42015073,37.891414642333984
215,215,215,215,215,215,221,CO: Amazonas,-1.1666666666666667,-71.5,-1.1666666666666667,-71.5,7977,607,109,4,1,0.45337268710136414,0.46492627263069153,,2.75,0.5053159,0.44872895,44.872894287109375
216,216,216,216,216,216,222,CR: San Jose-Alajuelita,9.887222222222222,-84.11138888888888,9.887222222222222,-84.11138888888888,140891,97301,7,72,22,0.4525311589241028,0.38819223642349243,,3.3157894736842106,0.40796357,0.41566968,38.8192253112793
217,217,217,217,217,217,223,CR: San Jose-Aserri,9.866666666666667,-84.1,9.866666666666667,-84.1,12921,6939,4,1,1,0.42610493302345276,0.39716923236846924,,3.3,0.41374272,0.42629027,39.716922760009766
218,218,218,218,218,218,224,CR: San Jose-Curridabat,9.91388888888889,-84.03583333333333,9.91388888888889,-84.03583333333333,105151,70265,6,413,132,0.4902656674385071,0.46462282538414,,3.4,0.4602259,0.4307821,43.07821273803711
219,219,219,219,219,219,225,CR: San Jose-Desamparados,9.855277777777776,-84.0411111111111,9.855277777777776,-84.0411111111111,109026,98433,14,63,20,0.46880340576171875,0.41873958706855774,,3.142857142857143,0.41465783,0.41704902,41.465782165527344
220,220,220,220,220,220,226,CR: San Jose-Escazu,9.91861111111111,-84.13972222222223,9.91861111111111,-84.13972222222223,90985,58831,7,228,89,0.44388678669929504,0.42060378193855286,,3.8,0.39595473,0.41434008,39.59547424316406
221,221,221,221,221,221,227,CR: San Jose-Goicoechea,9.948333333333334,-84.06361111111111,9.948333333333334,-84.06361111111111,96314,70379,6,115,53,0.5533491373062134,0.45199722051620483,,3.3666666666666667,0.4480089,0.40872818,40.87281799316406
222,222,222,222,222,222,228,CR: San Jose-Montes de Oca,9.939444444444444,-84.03,9.939444444444444,-84.03,94960,63053,7,550,138,0.46749165654182434,0.45855051279067993,,3.3,0.44020364,0.41681013,41.68101119995117
223,223,223,223,223,223,229,CR: San Jose-Moravia,9.961944444444445,-84.04916666666666,9.961944444444445,-84.04916666666666,112737,68723,7,312,87,0.4858305752277374,0.438780277967453,,3.5,0.44081846,0.40799764,40.79976272583008
224,224,224,224,224,224,230,CR: San Jose-San Jose,9.933333333333334,-84.08333333333333,9.933333333333334,-84.08333333333333,49307,28322,13,111,40,0.4364664852619171,0.471431702375412,,3.4237288135593222,0.4332216,0.41716617,41.716617584228516
225,225,225,225,225,225,231,CR: San Jose-Tibas,9.966666666666669,-84.08333333333333,9.966666666666669,-84.08333333333333,117772,105212,5,351,53,0.5487661361694336,0.4685199558734894,,3.5,0.48942694,0.43357348,43.35734939575195
226,226,226,226,226,226,232,CR: San Jose-Vasquez de Coronado,9.866666666666667,-83.91666666666667,9.866666666666667,-83.91666666666667,88520,42732,9,178,64,0.46354344487190247,0.4379889667034149,,3.2,0.47525188,0.39434507,39.43450927734375
227,227,227,227,227,227,233,CR: San Jose-Santa Ana,9.924722222222222,-84.19388888888889,9.924722222222222,-84.19388888888889,81979,53280,7,186,51,0.49777573347091675,0.45538613200187683,,3.2,0.43072698,0.44160005,43.072696685791016
228,228,228,228,228,228,234,CR: Alajuela-Central,10.016111111111112,-84.21138888888889,10.016111111111112,-84.21138888888889,93039,36725,11,410,118,0.49634820222854614,0.47754111886024475,,3.254237288135593,0.46699858,0.43728256,43.72825622558594
229,229,229,229,229,229,235,CR: Alajuela-Grecia,10.068888888888887,-84.31444444444445,10.068888888888887,-84.31444444444445,54976,38990,14,11,6,0.4806806445121765,0.4423638582229614,,3.5,0.44938836,0.39236537,39.23653793334961
230,230,230,230,230,230,236,CR: Alajuela-Poas,10.083333333333334,-84.23333333333333,10.083333333333334,-84.23333333333333,49970,57215,5,5,2,0.5144456624984741,0.44026148319244385,,3.2,0.43469942,0.39994898,39.99489974975586
231,231,231,231,231,231,237,CR: Cartago-Cartago,9.838333333333336,-83.86638888888888,9.838333333333336,-83.86638888888888,78140,58534,7,212,70,0.44848811626434326,0.43251991271972656,,3.1666666666666665,0.46071205,0.434317,43.251991271972656
232,232,232,232,232,232,238,CR: Cartago-El Guarco,9.739166666666666,-83.92722222222223,9.739166666666666,-83.92722222222223,2901,2615,31,1,1,0.4210292398929596,0.40669184923171997,,3.2,0.3772965,0.39028665,37.729652404785156
233,233,233,233,233,233,239,CR: Cartago-La Union,9.916666666666666,-83.98333333333333,9.916666666666666,-83.98333333333333,83847,52803,8,124,41,0.49127301573753357,0.46043723821640015,,3.2,0.46514294,0.42653814,42.653812408447266
234,234,234,234,234,234,240,CR: Cartago-Oreamuno,9.982222222222225,-83.84944444444444,9.982222222222225,-83.84944444444444,11361,12106,15,1,1,0.4962157607078552,0.47905847430229187,,3.4,0.5023014,0.41880715,41.880714416503906
235,235,235,235,235,235,241,CR: Cartago-Paraiso,9.838333333333336,-83.86638888888888,9.838333333333336,-83.86638888888888,78140,58534,7,212,70,0.44848811626434326,0.43252694606781006,,3.4444444444444446,0.46058568,0.43431547,43.25269317626953
236,236,236,236,236,236,242,CR: Heredia-Barva,10.066666666666666,-84.10833333333333,10.066666666666666,-84.10833333333333,68303,22499,12,25,6,0.4968341588973999,0.43124136328697205,,3.3,0.41498947,0.4287269,41.49894714355469
237,237,237,237,237,237,243,CR: Heredia-Belen,9.983333333333333,-84.16666666666667,9.983333333333333,-84.16666666666667,116196,65076,7,55,31,0.5366851687431335,0.5044931173324585,,3.4,0.54227555,0.44852024,44.85202407836914
238,238,238,238,238,238,244,CR: Heredia-Heredia,9.993611111111113,-84.12722222222222,9.993611111111113,-84.12722222222222,92542,69352,7,445,139,0.5309187769889832,0.4677606225013733,,3.7,0.4640696,0.4373869,43.73868942260742
239,239,239,239,239,239,245,CR: Heredia-San Pablo,9.996666666666666,-84.09333333333333,9.996666666666666,-84.09333333333333,96724,49556,10,386,122,0.5007150769233704,0.41992515325546265,,3.7,0.44688514,0.44612172,41.992515563964844
240,240,240,240,240,240,246,CR: Heredia-San Rafael,10.046388888888888,-84.07527777777777,10.046388888888888,-84.07527777777777,145530,161574,6,82,10,0.4656037986278534,0.40011268854141235,,3.7,0.38903219,0.5028665,38.90321731567383
241,241,241,241,241,241,247,CR: Heredia-Santa Barbara,10.083333333333334,-84.15,10.083333333333334,-84.15,124965,19706,10,5,4,0.4878176152706146,0.46227651834487915,,2.888888888888889,0.41272166,0.40032083,40.032081604003906
242,242,242,242,242,242,248,CR: Heredia-Santo Domingo,9.983333333333333,-84.06833333333333,9.983333333333333,-84.06833333333333,136043,100978,5,137,36,0.5015634894371033,0.42693018913269043,,3.7,0.45717987,0.42876413,42.69301986694336
243,243,243,243,243,243,249,CR: San Jose-Leon Cortes,9.682777777777778,-84.04777777777778,9.682777777777778,-84.04777777777778,25366,52469,4,1,1,0.463235467672348,0.3944663107395172,,3.5,0.41557777,0.4182636,39.446632385253906
244,244,244,244,244,244,250,CR: San Jose-Perez Zeledon,9.474444444444444,-83.50833333333334,9.474444444444444,-83.50833333333334,1304,1764,59,2,2,0.4240647554397583,0.44194862246513367,,3.35,0.4348815,0.42411062,42.40647506713867
245,245,245,245,245,245,251,CR: San Jose-Puriscal,9.726666666666668,-84.4038888888889,9.726666666666668,-84.4038888888889,94157,79771,8,2,1,0.44011104106903076,0.40738797187805176,,3.6,0.4228399,0.41713786,40.73879623413086
246,246,246,246,246,246,252,CR: San Jose-Turrubares,9.737222222222222,-84.52305555555556,9.737222222222222,-84.52305555555556,9056,2776,8,1,1,0.4563502371311188,0.43452924489974976,,3.1,0.41724256,0.42756182,41.7242546081543
247,247,247,247,247,247,253,CR: Alajuela-Los Chiles,11.035277777777775,-84.70583333333333,11.035277777777775,-84.70583333333333,82800,42364,9,4,2,0.5033859014511108,0.4634144902229309,,3.0,0.48701856,0.46094605,46.0946044921875
248,248,248,248,248,248,254,CR: Alajuela-Naranjo,10.107777777777777,-84.39277777777778,10.107777777777777,-84.39277777777778,134162,112338,5,5,5,0.5000808238983154,0.41831550002098083,,3.4,0.4240874,0.39088964,39.088966369628906
249,249,249,249,249,249,255,CR: Alajuela-Palmares,10.040277777777778,-84.43666666666667,10.040277777777778,-84.43666666666667,71086,26121,7,22,11,0.4853578805923462,0.4040256142616272,,3.2,0.41370225,0.38929638,38.92963790893555
250,250,250,250,250,250,256,CR: Alajuela-San Carlos,10.32638888888889,-84.43194444444445,10.32638888888889,-84.43194444444445,82755,53834,8,64,33,0.5140570402145386,0.42216092348098755,,3.45,0.47534645,0.4398912,42.21609115600586
251,251,251,251,251,251,257,CR: Alajuela-San Ramon,10.086944444444445,-84.47027777777778,10.086944444444445,-84.47027777777778,96061,40273,9,283,78,0.48220670223236084,0.4245394766330719,,3.4,0.44945335,0.41489825,41.48982620239258
252,252,252,252,252,252,258,CR: Alajuela-Upala,10.891944444444444,-85.01611111111112,10.891944444444444,-85.01611111111112,18633,18389,15,5,3,0.42453375458717346,0.43231719732284546,,3.4,0.46100035,0.43445638,42.45337677001953
253,253,253,253,253,253,259,CR: Alajuela-Sarchi,10.186944444444444,-84.30277777777778,10.186944444444444,-84.30277777777778,24518,25133,7,6,5,0.5031253099441528,0.4353458881378174,,3.0,0.43521228,0.46856022,43.5212287902832
254,254,254,254,254,254,260,CR: Cartago-Turrialba,10.023055555555556,-83.76388888888889,10.023055555555556,-83.76388888888889,17853,10132,12,1,1,0.5148728489875793,0.45483338832855225,,3.25,0.48733678,0.41396403,41.39640426635742
255,255,255,255,255,255,261,CR: Heredia-Sarapiqui,10.5,-84.0,10.5,-84.0,52076,51637,12,28,3,0.44648781418800354,0.4911203384399414,,3.526315789473684,0.48490578,0.44157398,44.15739822387695
256,256,256,256,256,256,262,CR: Guanacaste-Canas,10.430833333333332,-85.09805555555555,10.430833333333332,-85.09805555555555,71140,8729,19,17,3,0.56437748670578,0.4644736051559448,,3.4,0.50419706,0.4336202,43.362022399902344
257,257,257,257,257,257,263,CR: Guanacaste-Carrillo,9.870277777777778,-85.48138888888889,9.870277777777778,-85.48138888888889,27987,20589,47,31,5,0.4801909625530243,0.48853954672813416,,3.1,0.48314196,0.44445395,44.445396423339844
258,258,258,258,258,258,264,CR: Guanacaste-La Cruz,10.984166666666663,-85.59888888888888,10.984166666666663,-85.59888888888888,9182,11180,15,1,1,0.44107717275619507,0.43865811824798584,,3.2,0.4269889,0.39761952,39.7619514465332
259,259,259,259,259,259,265,CR: Guanacaste-Liberia,10.635,-85.4375,10.635,-85.4375,66997,24041,13,319,64,0.5114073157310486,0.5048666000366211,,3.5,0.48630244,0.42890874,42.890872955322266
260,260,260,260,260,260,266,CR: Guanacaste-Nicoya,10.150277777777776,-85.45083333333334,10.150277777777776,-85.45083333333334,72657,55101,10,74,29,0.46848568320274353,0.43554675579071045,,3.5,0.442465,0.4189794,41.89794158935547
261,261,261,261,261,261,267,CR: Guanacaste-Santa Cruz,10.314722222222224,-85.81527777777778,10.314722222222224,-85.81527777777778,59971,33920,13,5,4,0.4460931718349457,0.4412256181240082,,3.2,0.4702444,0.4893356,44.122562408447266
262,262,262,262,262,262,268,CR: Puntarenas-Aguirre,9.431666666666668,-84.1613888888889,9.431666666666668,-84.1613888888889,67026,27121,11,141,44,0.49307727813720703,0.4684673547744751,,2.8,0.460016,0.5044403,46.00160217285156
263,263,263,263,263,263,269,CR: Puntarenas-Buenos Aires,9.163611111111113,-83.32972222222222,9.163611111111113,-83.32972222222222,28672,35802,13,15,8,0.5188221335411072,0.45350968837738037,,3.5,0.46183282,0.4092841,40.92841339111328
264,264,264,264,264,264,270,CR: Puntarenas-Corredores,8.601388888888888,-82.96833333333333,8.601388888888888,-82.96833333333333,60307,35822,18,13,5,0.46870020031929016,0.4175975024700165,,3.2,0.4423145,0.44393528,41.75975036621094
265,265,265,265,265,265,271,CR: Puntarenas-Coto Brus,8.885277777777777,-82.94111111111111,8.885277777777777,-82.94111111111111,1815,275,62,2,1,0.46315887570381165,0.42025265097618103,,3.7,0.39874595,0.38430223,38.43022155761719
266,266,266,266,266,266,272,CR: Puntarenas-Esparza,9.980833333333331,-84.65805555555556,9.980833333333331,-84.65805555555556,86804,8729,13,13,3,0.5004265904426575,0.4224717617034912,,3.2,0.42365992,0.43445048,42.24717712402344
267,267,267,267,267,267,273,CR: Puntarenas-Golfito,8.65388888888889,-83.18194444444445,8.65388888888889,-83.18194444444445,32973,8271,14,2,2,0.4665607810020447,0.487238347530365,,3.4,0.49963135,0.49281472,46.65607833862305
268,268,268,268,268,268,274,CR: Puntarenas-Osa,8.71888888888889,-83.63916666666667,8.71888888888889,-83.63916666666667,2065,2491,14,1,1,0.4794946610927582,0.4504948854446411,,2.9,0.45961702,0.5170017,45.04948806762695
269,269,269,269,269,269,275,CR: Puntarenas-Puntarenas,9.976666666666668,-84.83777777777777,9.976666666666668,-84.83777777777777,72140,41451,12,134,44,0.5079607367515564,0.4745281934738159,,3.1333333333333333,0.5095413,0.48150063,47.45281982421875
270,270,270,270,270,270,276,CR: Limon-Guacimo,10.2,-83.66666666666667,10.2,-83.66666666666667,19025,18912,9,1,1,0.45114055275917053,0.422321081161499,,3.5,0.45425153,0.42382568,42.23210906982422
271,271,271,271,271,271,277,CR: Limon-Limon,9.990555555555554,-83.03583333333333,9.990555555555554,-83.03583333333333,73459,37000,14,45,18,0.5196664333343506,0.4827253222465515,,3.3,0.48645952,0.50540155,48.27253341674805
272,272,272,272,272,272,278,CR: Limon-Matina,10.013333333333334,-83.26416666666667,10.013333333333334,-83.26416666666667,2769,2768,8,3,1,0.45767277479171753,0.4745161831378937,,3.0,0.46162796,0.4253557,42.53557205200195
273,273,273,273,273,273,279,CR: Limon-Pococi,10.216944444444444,-83.79694444444445,10.216944444444444,-83.79694444444445,48796,25182,13,22,15,0.4967957139015198,0.43349069356918335,,3.3666666666666667,0.46193457,0.40197545,40.19754409790039
274,274,274,274,274,274,280,CR: Limon-Siquirres,10.135833333333332,-83.4825,10.135833333333332,-83.4825,9383,8366,10,1,1,0.4013507664203644,0.4277122914791107,,3.6,0.46266857,0.4516626,40.13507843017578
275,275,275,275,275,275,281,CR: Limon-Talamanca,9.270277777777778,-83.03166666666667,9.270277777777778,-83.03166666666667,64221,12938,10,1,1,0.4292556643486023,0.4037598967552185,,3.2,0.41153327,0.3887195,38.8719482421875
276,276,276,276,276,276,282,CL: Arica y Parinacota-Arica,-18.474444444444444,-70.29777777777778,-18.474444444444444,-70.29777777777778,250335,170047,19,77,30,0.4743446409702301,0.5122494697570801,,2.9375,0.4833423,0.53742623,47.43446350097656
277,277,277,277,277,277,283,CL: Tarapaca-Iquique,-20.21305555555556,-70.15027777777779,-20.21305555555556,-70.15027777777779,271366,257379,16,158,51,0.5204655528068542,0.5174656510353088,,2.6,0.53031576,0.545692,51.74656677246094
278,278,278,278,278,278,284,CL: Tarapaca-Alto Hospicio,-20.26861111111111,-70.10472222222222,-20.26861111111111,-70.10472222222222,243536,220054,23,85,39,0.5128827691078186,0.5116497874259949,,2.7142857142857144,0.48094583,0.51409787,48.094581604003906
279,279,279,279,279,279,285,CL: Antofagasta-Calama,-22.456666666666667,-68.92361111111111,-22.456666666666667,-68.92361111111111,296944,270005,20,125,35,0.5358587503433228,0.4811549186706543,,2.9285714285714284,0.4910242,0.50022054,48.11549377441406
280,280,280,280,280,280,286,CL: Antofagasta-Antofagasta,-23.65222222222222,-70.39527777777778,-23.65222222222222,-70.39527777777778,213304,162549,15,150,60,0.46340274810791016,0.4976002275943756,,2.7142857142857144,0.4868314,0.5418107,46.340274810791016
281,281,281,281,281,281,287,CL: Atacama-Copiapo,-27.366666666666667,-70.33138888888888,-27.366666666666667,-70.33138888888888,285958,181066,16,38,21,0.46089333295822144,0.45956626534461975,,3.0,0.45984036,0.45604053,45.60405349731445
282,282,282,282,282,282,288,CL: Atacama-Vallenar,-28.59638888888889,-70.75583333333333,-28.59638888888889,-70.75583333333333,229034,235854,7,49,10,0.4680016338825226,0.4729057550430298,,2.7777777777777777,0.48890182,0.458804,45.880401611328125
283,283,283,283,283,283,289,CL: Coquimbo-La Serena,-29.904444444444444,-71.24888888888889,-29.904444444444444,-71.24888888888889,268521,186747,11,49,27,0.4871301054954529,0.4744628965854645,,3.0,0.4859346,0.5142255,47.4462890625
284,284,284,284,284,284,291,CL: Coquimbo-Coquimbo,-30.75,-71.0,-30.75,-71.0,8781,7406,14,4,1,0.46691617369651794,0.5128538012504578,,3.117647058823529,0.54502803,0.4803713,46.69161605834961
285,285,285,285,285,285,292,CL: Coquimbo-Ovalle,-30.60083333333333,-71.19888888888889,-30.60083333333333,-71.19888888888889,222603,235604,10,27,15,0.4617139995098114,0.5038191676139832,,3.2857142857142856,0.51291966,0.4748844,46.1713981628418
286,286,286,286,286,286,293,CL: Valparaiso-Quilpue,-33.0475,-71.44250000000001,-33.0475,-71.44250000000001,292049,192154,10,64,28,0.4462761878967285,0.4675779938697815,,2.909090909090909,0.49503988,0.45875037,44.62761688232422
287,287,287,287,287,287,294,CL: Valparaiso-Hijuelas,-32.79805555555556,-71.14611111111111,-32.79805555555556,-71.14611111111111,426095,303636,5,1,1,0.5198559165000916,0.4790842831134796,,3.0,0.48565403,0.44607306,44.60730743408203
288,288,288,288,288,288,295,CL: Valparaiso-Villa Alemana,-33.04805555555556,-71.37277777777777,-33.04805555555556,-71.37277777777777,220806,138147,11,119,22,0.40074393153190613,0.4741159975528717,,3.5,0.44763362,0.44620597,40.07439422607422
289,289,289,289,289,289,296,CL: Valparaiso-La Calera,-32.78333333333333,-71.21666666666667,-32.78333333333333,-71.21666666666667,278995,126881,6,1,1,0.5486140251159668,0.4845140278339386,,3.0,0.4911011,0.42971307,42.97130584716797
290,290,290,290,290,290,297,CL: Valparaiso-San Felipe-Concon,-32.915,-71.50861111111111,-32.915,-71.50861111111111,141738,146166,11,15,10,0.5475587844848633,0.49303632974624634,,3.0,0.49030423,0.5115396,49.03042221069336
291,291,291,291,291,291,298,CL: Valparaiso-Vina Del Mar,-33.02444444444444,-71.55166666666666,-33.02444444444444,-71.55166666666666,225330,168204,10,129,58,0.5050846934318542,0.49008095264434814,,2.8260869565217392,0.5120874,0.56011295,49.008094787597656
292,292,292,292,292,292,299,CL: Valparaiso-Valparaiso,-33.03583333333333,-71.62944444444443,-33.03583333333333,-71.62944444444443,235795,128252,12,39,19,0.5363562107086182,0.5090661644935608,,1.9047619047619049,0.46105644,0.54417396,46.10564422607422
293,293,293,293,293,293,300,CL: Libertador Bernardo O'Higgins-Pichidegua-Las Pataguas,-34.29972222222222,-71.35555555555555,-34.29972222222222,-71.35555555555555,400210,316877,7,5,2,0.5459151268005371,0.48907339572906494,,2.6666666666666665,0.481699,0.50955623,48.169898986816406
294,294,294,294,294,294,301,CL: Valparaiso-Quillota,-32.88333333333333,-71.24861111111112,-32.88333333333333,-71.24861111111112,260407,165233,7,22,13,0.46628743410110474,0.5725823640823364,,2.7142857142857144,0.4979931,0.4481131,44.811309814453125
295,295,295,295,295,295,302,CL: Valparaiso-San Felipe,-32.749722222222225,-70.72583333333334,-32.749722222222225,-70.72583333333334,227616,155018,8,46,20,0.46966519951820374,0.5005156397819519,,2.7142857142857144,0.48864853,0.48908642,46.96651840209961
296,296,296,296,296,296,303,CL: Valparaiso-San Esteban,-32.79861111111111,-70.58055555555555,-32.79861111111111,-70.58055555555555,381898,208147,8,11,3,0.5676797032356262,0.5169527530670166,,2.75,0.5352782,0.45347303,45.3473014831543
297,297,297,297,297,297,305,CL: Valparaiso-Los Andes,-32.83361111111111,-70.59805555555555,-32.83361111111111,-70.59805555555555,295855,256100,7,28,18,0.5079739689826965,0.4910779297351837,,2.7142857142857144,0.5023015,0.4519113,45.191131591796875
298,298,298,298,298,298,306,CL: Valparaiso-San Antonio,-33.594722222222224,-71.60722222222222,-33.594722222222224,-71.60722222222222,322865,272032,18,18,10,0.4497659206390381,0.5065901875495911,,2.2857142857142856,0.50638473,0.51045424,44.976593017578125
299,299,299,299,299,299,307,CL: Metropolitana-Barnechea,-33.36055555555556,-70.51222222222222,-33.36055555555556,-70.51222222222222,326989,263319,5,146,47,0.5588073134422302,0.4795956611633301,,3.0,0.49660286,0.47535974,47.535972595214844
300,300,300,300,300,300,308,CL: Metropolitana-Vitacura,-33.39222222222222,-70.5825,-33.39222222222222,-70.5825,244989,150869,7,65,25,0.4892731308937073,0.5124930143356323,,3.333333333333333,0.5198279,0.47791997,47.791996002197266
301,301,301,301,301,301,309,CL: Metropolitana-Las Condes,-33.42055555555555,-70.50166666666667,-33.42055555555555,-70.50166666666667,231002,148780,8,22,13,0.4876762926578522,0.47688889503479004,,3.2,0.48936063,0.45474446,45.47444534301758
302,302,302,302,302,302,310,CL: Metropolitana-La Reina,-33.45583333333334,-70.54666666666667,-33.45583333333334,-70.54666666666667,351950,235010,7,73,24,0.5452501177787781,0.4488024115562439,,2.571428571428572,0.46908113,0.46381107,44.88024139404297
303,303,303,303,303,303,311,CL: Metropolitana-Providencia,-33.43083333333333,-70.60444444444444,-33.43083333333333,-70.60444444444444,328834,244715,6,213,82,0.42851340770721436,0.43739908933639526,,3.333333333333333,0.45428512,0.46165812,42.851341247558594
304,304,304,304,304,304,312,CL: Metropolitana-Nunoa,-33.447222222222216,-70.58277777777778,-33.447222222222216,-70.58277777777778,281514,228176,8,129,51,0.40029197931289673,0.4250326454639435,,2.642857142857143,0.42518526,0.42517623,40.029197692871094
305,305,305,305,305,305,313,CL: Metropolitana-Penalolen,-33.468333333333334,-70.53388888888888,-33.468333333333334,-70.53388888888888,304999,261974,6,54,27,0.4465535879135132,0.46668896079063416,,2.588235294117647,0.49229056,0.45172146,44.655357360839844
306,306,306,306,306,306,314,CL: Metropolitana-Macul,-33.49,-70.60083333333333,-33.49,-70.60083333333333,282468,250685,5,160,31,0.4303378164768219,0.44972771406173706,,3.0,0.46778032,0.43654805,43.033782958984375
307,307,307,307,307,307,315,CL: Metropolitana-Santiago,-33.456944444444446,-70.64805555555556,-33.456944444444446,-70.64805555555556,304553,254152,6,276,112,0.479877233505249,0.4512885510921478,,1.9565217391304348,0.45427343,0.43289492,43.28948974609375
308,308,308,308,308,308,316,CL: Metropolitana-Quilicura,-33.35527777777778,-70.73583333333333,-33.35527777777778,-70.73583333333333,319329,261707,5,191,55,0.5169510245323181,0.5205779075622559,,2.7857142857142856,0.484846,0.48482513,48.482513427734375
309,309,309,309,309,309,317,CL: Metropolitana-Huechuraba,-33.36027777777778,-70.63722222222223,-33.36027777777778,-70.63722222222223,239266,229561,6,160,43,0.4349745512008667,0.4890303909778595,,2.4,0.4697432,0.49100903,43.49745559692383
310,310,310,310,310,310,318,CL: Metropolitana-Conchali,-33.378055555555555,-70.67444444444445,-33.378055555555555,-70.67444444444445,311484,239444,6,100,52,0.4031141698360443,0.4852544665336609,,3.0,0.48935518,0.47664553,40.31141662597656
311,311,311,311,311,311,319,CL: Metropolitana-Recoleta,-33.406388888888884,-70.63944444444445,-33.406388888888884,-70.63944444444445,346817,298456,6,60,31,0.47378817200660706,0.47636985778808594,,2.4545454545454546,0.4564802,0.48258853,45.64802169799805
312,312,312,312,312,312,320,CL: Metropolitana-Independencia,-33.41166666666666,-70.66638888888889,-33.41166666666666,-70.66638888888889,309975,240332,6,142,72,0.49658823013305664,0.4441719353199005,,2.5,0.49596548,0.48442352,44.41719436645508
313,313,313,313,313,313,321,CL: Metropolitana-Renca,-33.39055555555556,-70.71055555555556,-33.39055555555556,-70.71055555555556,280111,284133,5,53,19,0.4234766364097595,0.5070894956588745,,2.2,0.49836397,0.46876934,42.34766387939453
314,314,314,314,314,314,322,CL: Metropolitana-Quinta Normal,-33.44166666666666,-70.67888888888889,-33.44166666666666,-70.67888888888889,92735,93573,3,1,1,0.49459758400917053,0.4608571529388428,,3.0,0.44933134,0.4442969,44.429691314697266
315,315,315,315,315,315,323,CL: Metropolitana-Pudahuel,-33.39277777777778,-70.78555555555555,-33.39277777777778,-70.78555555555555,25073,21386,4,36,27,0.5612049698829651,0.5412077903747559,,2.625,0.5708287,0.4851712,48.517120361328125
316,316,316,316,316,316,324,CL: Metropolitana-Santiago-Cerro Navia,-33.42388888888889,-70.72083333333333,-33.42388888888889,-70.72083333333333,258149,269163,5,174,32,0.46597176790237427,0.43356484174728394,,2.533333333333333,0.4553722,0.4639666,43.356483459472656
